32,Not Gon' Cry,Mary J. Blige,1996
33,Gangsta's Paradise,Coolio featuring L.V.,1996
34,Only You,112 featuring The Notorious B.I.G.,1996
35,Down Low (Nobody Has to Know),R. Kelly featuring Ronald Isley,1996
36,You're the One,SWV,1996
37,Sweet Dreams,La Bouche,1996
38,"Before You Walk Out of My Life / ""Like This and Like That""",Monica,1996
39,Breakfast at Tiffany's,Deep Blue Something,1996
40,"1, 2, 3, 4 (Sumpin' New)",Coolio,1996
41,The World I Know,Collective Soul,1996
42,No Diggity,Blackstreet featuring Dr. Dre,1996
43,Anything,3T,1996
44,1979,The Smashing Pumpkins,1996
45,Diggin' on You,TLC,1996
46,"Why I Love You So Much / ""Ain't Nobody""",Monica,1996
47,Kissin' You,Total,1996
48,Count on Me,Whitney Houston and CeCe Winans,1996
49,Fantasy,Mariah Carey,1996
50,Time,Hootie & the Blowfish,1996
51,You'll See,Madonna,1996
52,Last Night,Az Yet,1996
53,Mouth,Merril Bainbridge,1996
54,"The Earth, the Sun, the Rain",Color Me Badd,1996
55,All the Things (Your Man Won't Do),Joe,1996
56,Wonderwall,Oasis,1996
57,"Woo Hah!! Got You All in Check / ""Everything Remains Raw""",Busta Rhymes,1996
58,Tell Me,Groove Theory,1996
59,Elevators (Me & You),Outkast,1996
60,Hook,Blues Traveler,1996
61,Doin' It,LL Cool J,1996
62,Fastlove,George Michael,1996
63,"Touch Me, Tease Me",Case featuring Foxy Brown,1996
64,Tonite's tha Night,Kris Kross,1996
65,Children,Robert Miles,1996
66,Theme from Mission: Impossible,Adam Clayton and Larry Mullen,1996
67,Closer to Free,BoDeans,1996
68,Just a Girl,No Doubt,1996
69,If Your Girl Only Knew,Aaliyah,1996
70,Lady,D'Angelo,1996
71,Key West Intermezzo (I Saw You First),John Mellencamp,1996
72,Pony,Ginuwine,1996
73,Nobody,Keith Sweat featuring Athena Cage,1996
74,Old Man & Me (When I Get to Heaven),Hootie & the Blowfish,1996
75,If It Makes You Happy,Sheryl Crow,1996
76,As I Lay Me Down,Sophie B. Hawkins,1996
77,"Keep On, Keepin' On",MC Lyte featuring Xscape,1996
78,Jealousy,Natalie Merchant,1996
79,I Want to Come Over,Melissa Etheridge,1996
80,Who Do U Love,Deborah Cox,1996
81,Un-Break My Heart,Toni Braxton,1996
82,This Is Your Night,Amber,1996
83,You Remind Me of Something,R. Kelly,1996
84,Runaway,Janet Jackson,1996
85,Set U Free,Planet Soul,1996
86,Hit Me Off,New Edition,1996
87,No One Else,Total,1996
88,My Boo,Ghost Town DJ's,1996
89,Get Money,Junior M.A.F.I.A. featuring The Notorious B.I.G.,1996
90,That Girl,Maxi Priest featuring Shaggy,1996
91,Po Pimp,Do or Die featuring Twista,1996
92,Until It Sleeps,Metallica,1996
93,Hay,Crucial Conflict,1996
94,Beautiful Life,Ace of Base,1996
95,Back for Good,Take That,1996
96,"I Got Id / ""Long Road""",Pearl Jam,1996
97,Soon as I Get Home,Faith Evans,1996
98,Macarena,Los del Río,1996
99,Only Wanna Be with You,Hootie & the Blowfish,1996
100,Don't Cry,Seal,1996
1,"Candle in the Wind 1997 / ""Something About the Way You Look Tonight""",Elton John,1997
2,"You Were Meant for Me / ""Foolish Games""",Jewel,1997
3,I'll Be Missing You,Puff Daddy and Faith Evans featuring 112,1997
4,Un-Break My Heart,Toni Braxton,1997
5,Can't Nobody Hold Me Down,Puff Daddy featuring Mase,1997
6,I Believe I Can Fly,R. Kelly,1997
7,Don't Let Go (Love),En Vogue,1997
8,Return of the Mack,Mark Morrison,1997
9,How Do I Live,LeAnn Rimes,1997
10,Wannabe,Spice Girls,1997
11,Quit Playing Games (With My Heart),Backstreet Boys,1997
12,MMMBop,Hanson,1997
13,For You I Will,Monica,1997
14,You Make Me Wanna...,Usher,1997
15,Bitch,Meredith Brooks,1997
16,Nobody,Keith Sweat featuring Athena Cage,1997
17,Semi-Charmed Life,Third Eye Blind,1997
18,Barely Breathing,Duncan Sheik,1997
19,Hard to Say I'm Sorry,Az Yet featuring Peter Cetera,1997
20,Mo Money Mo Problems,The Notorious B.I.G. featuring Puff Daddy and Mase,1997
21,The Freshmen,The Verve Pipe,1997
22,I Want You,Savage Garden,1997
23,No Diggity,Blackstreet featuring Dr. Dre,1997
24,I Belong to You (Every Time I See Your Face),Rome,1997
25,Hypnotize,The Notorious B.I.G.,1997
26,Every Time I Close My Eyes,Babyface,1997
27,In My Bed,Dru Hill,1997
28,Say You'll Be There,Spice Girls,1997
29,Do You Know (What It Takes),Robyn,1997
30,4 Seasons of Loneliness,Boyz II Men,1997
31,G.H.E.T.T.O.U.T.,Changing Faces,1997
32,Honey,Mariah Carey,1997
33,I Believe in You and Me,Whitney Houston,1997
34,Da' Dip,Freak Nasty,1997
35,2 Become 1,Spice Girls,1997
36,All for You,Sister Hazel,1997
37,Cupid,112,1997
38,Where Have All the Cowboys Gone?,Paula Cole,1997
39,Sunny Came Home,Shawn Colvin,1997
40,It's Your Love,Tim McGraw with Faith Hill,1997
41,Ooh Aah... Just a Little Bit,Gina G,1997
42,Mouth,Merril Bainbridge,1997
43,All Cried Out,Allure featuring 112,1997
44,I'm Still in Love with You,New Edition,1997
45,Invisible Man,98 Degrees,1997
46,Not Tonight,"Lil' Kim featuring Da Brat, Left Eye, Missy Elliott and Angie Martinez",1997
47,Look into My Eyes,Bone Thugs-n-Harmony,1997
48,Get It Together,702,1997
49,All by Myself,Celine Dion,1997
50,It's All Coming Back to Me Now,Celine Dion,1997
51,My Love Is the Shhh!,Somethin' for the People featuring Trina & Tamara,1997
52,Where Do You Go,No Mercy,1997
53,I Finally Found Someone,Barbra Streisand and Bryan Adams,1997
54,I'll Be,Foxy Brown featuring Jay-Z,1997
55,If It Makes You Happy,Sheryl Crow,1997
56,Never Make a Promise,Dru Hill,1997
57,When You Love a Woman,Journey,1997
58,Up Jumps da Boogie,Magoo and Timbaland,1997
59,"I Don't Want To / ""I Love Me Some Him""",Toni Braxton,1997
60,Everyday Is a Winding Road,Sheryl Crow,1997
61,Cold Rock a Party,MC Lyte,1997
62,Pony,Ginuwine,1997
63,Building a Mystery,Sarah McLachlan,1997
64,I Love You Always Forever,Donna Lewis,1997
65,Your Woman,White Town,1997
66,C U When U Get There,Coolio featuring 40 Thevz,1997
67,Change the World,Eric Clapton,1997
68,My Baby Daddy,B-Rock and the Bizz,1997
69,Tubthumping,Chumbawamba,1997
70,Gotham City,R. Kelly,1997
71,Last Night,Az Yet,1997
72,ESPN Presents The Jock Jam,Various Artists,1997
73,Big Daddy,Heavy D,1997
74,What About Us,Total,1997
75,Smile,Scarface featuring 2Pac and Johnny P.,1997
76,What's on Tonight,Montell Jordan,1997
77,Secret Garden,Bruce Springsteen,1997
78,The One I Gave My Heart To,Aaliyah,1997
79,Fly Like an Eagle,Seal,1997
80,No Time,Lil' Kim featuring Puff Daddy,1997
81,Naked Eye,Luscious Jackson,1997
82,Macarena (Bayside Boys Mix),Los del Río,1997
83,On & On,Erykah Badu,1997
84,Don't Wanna Be a Player,Joe,1997
85,I Shot the Sheriff,Warren G,1997
86,You Should Be Mine (Don't Waste Your Time),Brian McKnight featuring Mase,1997
87,Don't Cry for Me Argentina,Madonna,1997
88,Someone,SWV featuring Puff Daddy,1997
89,Go the Distance,Michael Bolton,1997
90,One More Time,Real McCoy,1997
91,Butta Love,Next,1997
92,Coco Jamboo,Mr. President,1997
93,Twisted,Keith Sweat,1997
94,Barbie Girl,Aqua,1997
95,"When You're Gone / ""Free to Decide""",The Cranberries,1997
96,Let Me Clear My Throat,DJ Kool,1997
97,I Like It,The Blackout All-Stars,1997
98,"You're Makin' Me High / ""Let It Flow""",Toni Braxton,1997
99,You Must Love Me,Madonna,1997
100,Let It Go,Ray J,1997
1,Too Close,Next,1998
2,The Boy Is Mine,Brandy and Monica,1998
3,You're Still the One,Shania Twain,1998
4,Truly Madly Deeply,Savage Garden,1998
5,How Do I Live,LeAnn Rimes,1998
6,Together Again,Janet,1998
7,All My Life,K-Ci & JoJo,1998
8,"Candle in the Wind 1997 / ""Something About the Way You Look Tonight""",Elton John,1998
9,Nice & Slow,Usher,1998
10,I Don't Want to Wait,Paula Cole,1998
11,How's It Going to Be,Third Eye Blind,1998
12,"No, No, No",Destiny's Child,1998
13,My Heart Will Go On,Celine Dion,1998
14,Gettin' Jiggy wit It,Will Smith,1998
15,You Make Me Wanna...,Usher,1998
16,My Way,Usher,1998
17,My All,Mariah Carey,1998
18,The First Night,Monica,1998
19,Been Around the World,Puff Daddy & the Family featuring The Notorious B.I.G. and Mase,1998
20,Adia,Sarah McLachlan,1998
21,Crush,Jennifer Paige,1998
22,Everybody (Backstreet's Back),Backstreet Boys,1998
23,I Don't Want to Miss a Thing,Aerosmith,1998
24,Body Bumpin' (Yippie-Yi-Yo),Public Announcement,1998
25,This Kiss,Faith Hill,1998
26,I Don't Ever Want to See You Again,Uncle Sam,1998
27,Let's Ride,Montell Jordan featuring Master P and Silkk the Shocker,1998
28,Sex and Candy,Marcy Playground,1998
29,Show Me Love,Robyn,1998
30,A Song for Mama,Boyz II Men,1998
31,What You Want,Mase featuring Total,1998
32,Frozen,Madonna,1998
33,Gone till November,Wyclef Jean,1998
34,My Body,LSG,1998
35,Tubthumping,Chumbawamba,1998
36,Deja Vu (Uptown Baby),Lord Tariq and Peter Gunz,1998
37,I Want You Back,NSYNC,1998
38,When the Lights Go Out,Five,1998
39,They Don't Know,Jon B.,1998
40,Make 'Em Say Uhh!,"Master P featuring Fiend, Silkk the Shocker, Mia X and Mystikal",1998
41,Make It Hot,Nicole featuring Missy Elliott and Mocha,1998
42,Never Ever,All Saints,1998
43,I Get Lonely,Janet featuring Blackstreet,1998
44,Feel So Good,Mase,1998
45,Say It,Voices of Theory,1998
46,Kiss the Rain,Billie Myers,1998
47,Come with Me,Puff Daddy featuring Jimmy Page,1998
48,Romeo and Juliet,Sylk-E. Fyne featuring Chill,1998
49,It's All About Me,Mýa and Sisqo,1998
50,I Will Come to You,Hanson,1998
51,One Week,Barenaked Ladies,1998
52,Swing My Way,K. P. & Envyi,1998
53,The Arms of the One Who Loves You,Xscape,1998
54,My Love Is the Shhh!,Somethin' for the People featuring Trina & Tamara,1998
55,Daydreamin',Tatyana Ali,1998
56,We're Not Making Love No More,Dru Hill,1998
57,Semi-Charmed Life,Third Eye Blind,1998
58,I Do,Lisa Loeb,1998
59,Lookin' at Me,Mase featuring Puff Daddy,1998
60,Looking Through Your Eyes,LeAnn Rimes,1998
61,Lately,Divine,1998
62,Quit Playing Games (With My Heart),Backstreet Boys,1998
63,I Still Love You,Next,1998
64,Time After Time,INOJ,1998
65,Are You Jimmy Ray?,Jimmy Ray,1998
66,Cruel Summer,Ace of Base,1998
67,I Got the Hook Up,Master P featuring Sons of Funk,1998
68,Victory,Puff Daddy & the Family featuring The Notorious B.I.G. and Busta Rhymes,1998
69,Too Much,Spice Girls,1998
70,Ghetto Supastar (That Is What You Are),Pras Michel featuring Ol' Dirty Bastard and Mýa,1998
71,How Deep Is Your Love,Dru Hill featuring Redman,1998
72,Friend of Mine,Kelly Price,1998
73,Turn It Up (Remix)/Fire It Up,Busta Rhymes,1998
74,I'll Be,Edwin McCain,1998
75,Ray of Light,Madonna,1998
76,All for You,Sister Hazel,1998
77,Touch It,Monifah,1998
78,"Money, Power & Respect",The Lox featuring DMX and Lil' Kim,1998
79,Bitter Sweet Symphony,The Verve,1998
80,Dangerous,Busta Rhymes,1998
81,Spice Up Your Life,Spice Girls,1998
82,Because of You,98 Degrees,1998
83,The Mummers' Dance,Loreena McKennitt,1998
84,All Cried Out,Allure featuring 112,1998
85,Still Not a Player,Big Punisher featuring Joe,1998
86,The One I Gave My Heart To,Aaliyah,1998
87,"Foolish Games / ""You Were Meant for Me""",Jewel,1998
88,Love You Down,INOJ,1998
89,Do for Love,2Pac featuring Eric Williams,1998
90,Raise the Roof,Luke featuring No Good But So Good,1998
91,Heaven,Nu Flavor,1998
92,The Party Continues,JD featuring Da Brat,1998
93,Sock It 2 Me,Missy Elliott featuring Da Brat,1998
94,Butta Love,Next,1998
95,A Rose Is Still a Rose,Aretha Franklin,1998
96,4 Seasons of Loneliness,Boyz II Men,1998
97,Father,LL Cool J,1998
98,Thinkin' Bout It,Gerald Levert,1998
99,Nobody's Supposed to Be Here,Deborah Cox,1998
100,Westside,TQ,1998
1,Believe,Cher,1999
2,No Scrubs,TLC,1999
3,Angel of Mine,Monica,1999
4,Heartbreak Hotel,Whitney Houston featuring Faith Evans and Kelly Price,1999
5,...Baby One More Time,Britney Spears,1999
6,Kiss Me,Sixpence None the Richer,1999
7,Genie in a Bottle,Christina Aguilera,1999
8,Every Morning,Sugar Ray,1999
9,Nobody's Supposed to Be Here,Deborah Cox,1999
10,Livin' la Vida Loca,Ricky Martin,1999
11,Where My Girls At?,702,1999
12,If You Had My Love,Jennifer Lopez,1999
13,Slide,Goo Goo Dolls,1999
14,Have You Ever?,Brandy,1999
15,I Want It That Way,Backstreet Boys,1999
16,I'm Your Angel,R. Kelly and Celine Dion,1999
17,All Star,Smash Mouth,1999
18,Angel,Sarah McLachlan,1999
19,Smooth,Santana featuring Rob Thomas,1999
20,Unpretty,TLC,1999
21,"Bills, Bills, Bills",Destiny's Child,1999
22,Save Tonight,Eagle-Eye Cherry,1999
23,Last Kiss,Pearl Jam,1999
24,Fortunate,Maxwell,1999
25,All I Have to Give,Backstreet Boys,1999
26,Bailamos,Enrique Iglesias,1999
27,What's It Gonna Be?!,Busta Rhymes featuring Janet,1999
28,What It's Like,Everlast,1999
29,Fly Away,Lenny Kravitz,1999
30,Someday,Sugar Ray,1999
31,Lately,Divine,1999
32,That Don't Impress Me Much,Shania Twain,1999
33,Wild Wild West,Will Smith featuring Dru Hill and Kool Moe Dee,1999
34,Scar Tissue,Red Hot Chili Peppers,1999
35,Heartbreaker,Mariah Carey featuring Jay-Z,1999
36,I Still Believe,Mariah Carey,1999
37,The Hardest Thing,98 Degrees,1999
38,Summer Girls,LFO,1999
39,Can I Get A...,Jay-Z featuring Amil and Ja Rule,1999
40,Jumper,Third Eye Blind,1999
41,Doo Wop (That Thing),Lauryn Hill,1999
42,Mambo No. 5,Lou Bega,1999
43,Sweet Lady,Tyrese,1999
44,It's Not Right but It's Okay,Whitney Houston,1999
45,(God Must Have Spent) A Little More Time on You,NSYNC,1999
46,Lullaby,Shawn Mullins,1999
47,Anywhere,112 featuring Lil Zane,1999
48,Tell Me It's Real,K-Ci & JoJo,1999
49,Back 2 Good,Matchbox 20,1999
50,808,Blaque,1999
51,She's So High,Tal Bachman,1999
52,She's All I Ever Had,Ricky Martin,1999
53,Miami,Will Smith,1999
54,Hands,Jewel,1999
55,Who Dat,JT Money featuring Solé,1999
56,Please Remember Me,Tim McGraw,1999
57,From This Moment On,Shania Twain,1999
58,Love Like This,Faith Evans,1999
59,You,Jesse Powell,1999
60,Trippin',Total featuring Missy Elliott,1999
61,If You,Silk,1999
62,Ex-Factor,Lauryn Hill,1999
63,Give It to You,Jordan Knight,1999
64,Black Balloon,Goo Goo Dolls,1999
65,Spend My Life with You,Eric Benét featuring Tamia,1999
66,These Are the Times,Dru Hill,1999
67,I Don't Want to Miss a Thing,Mark Chesnutt,1999
68,I Do (Cherish You),98 Degrees,1999
69,Because of You,98 Degrees,1999
70,I Will Remember You,Sarah McLachlan,1999
71,Chanté's Got a Man,Chanté Moore,1999
72,Happily Ever After,Case,1999
73,My Love Is Your Love,Whitney Houston,1999
74,All Night Long,Faith Evans featuring Puff Daddy,1999
75,Back That Thang Up,Juvenile featuring Mannie Fresh and Lil Wayne,1999
76,Almost Doesn't Count,Brandy,1999
77,Man! I Feel Like a Woman!,Shania Twain,1999
78,Steal My Sunshine,Len,1999
79,I Need to Know,Marc Anthony,1999
80,So Anxious,Ginuwine,1999
81,Faded Pictures,Case featuring Joe,1999
82,Back at One,Brian McKnight,1999
83,When a Woman's Fed Up,R. Kelly,1999
84,How Forever Feels,Kenny Chesney,1999
85,Amazed,Lonestar,1999
86,Sometimes,Britney Spears,1999
87,Ghetto Cowboy,Mo Thugs,1999
88,Out of My Head,Fastball,1999
89,Hard Knock Life (Ghetto Anthem),Jay-Z,1999
90,Jamboree,Naughty by Nature featuring Zhané,1999
91,Take Me There,"Blackstreet featuring Mýa, Mase and Blinky Blink",1999
92,Stay the Same,Joey McIntyre,1999
93,A Lesson in Leavin',Jo Dee Messina,1999
94,Iris,Goo Goo Dolls,1999
95,Satisfy You,Puff Daddy featuring R. Kelly,1999
96,Better Days (And the Bottom Drops Out),Citizen King,1999
97,Music of My Heart,NSYNC and Gloria Estefan,1999
98,Write This Down,George Strait,1999
99,When You Believe,Whitney Houston and Mariah Carey,1999
100,(God Must Have Spent) A Little More Time on You,Alabama and NSYNC,1999
